Sprite,Entry,Author
13.66.png,"Working together to form colonies in the forest, POKENAME are highly social and co-operative. When threatened by flying Pokémon, most of the colony defends their home while a small group tries to draw the threat away.",Katie
13.69.png,"The marks on its leaves were thought to be signs of illness, until research found that POKENAME occasionally nibbles its own leaves. This seems to cause no harm, and its leaves grow back if fully consumed.",sk372
13.95.png,"Because its feet are too short to reach the ground, POKENAME must learn new ways to ambulate after fusion.",pokebio
130.10.png,"POKENAME will swallow anything that can fit in its mouth. If it doesn't eat its own body weight in food daily, it flies into a fury and thrashes until exhausted.",Mistymagius
130.116.png,"POKENAME hunts small fish with a combination of stealth and ferocity. It blinds prey with ink while hiding among kelp, before swimming quickly and snatching it up with its vicious bite.",sk372
130.117.png,"The poison POKENAME creates induces intense aggression, mania, and hallucinations. As a result, it is considered too dangerous to consume even by the most hostile and famished Pokémon.",bobosmith01
130.118.png,"Despite being rather aggressive by nature, POKENAME have very delicate and frail bodies. If they are angered enough, they will create a huge current of water to knock away the aggressor.",Wildheartrazorfangs
130.119.png,"Socialite trainers enjoy looking after POKENAME in specially constructed reserves. POKENAME are rather territorial and need room to swim, so it is rare to see more than two share a pond.",quackquackattack
130.120.png,"Children often mistake POKENAME for masks at the beach due to their fins and shape. When picked up, POKENAME closes its eyes and spins rapidly, hoping to be let go.",quackquackattack
130.129.png,"It has a ferocious and vindictive attitude towards all it comes across, but aside from a nasty bite, it is largely unremarkable and ineffective. It tends to act more passively in the presence of Magikarp.",sk372
130.131.png,"If two POKENAME meet, they will fight to the death, no matter what. It's thought that their aggressive and independent instincts are so great that POKENAME actively seek to be the last, and only, of their kind.",sk372
130.142.png,"Old sailors' tales speak of a ferocious Pokémon able to cleave through the bow of a vessel with just a lash of its tail, its fangs large enough to rend a dozen sailors in a single bite. This Pokémon is believed to be a juvenile POKENAME.",kingd8
130.154.png,"Though its size may be huge, these giants are found near rivers and lakes where they guard sections and demand tolls to pass. Once the toll is paid they expand the foam around their neck to create a platform for others to climb on and ride across.",DoxtorDaemon
130.170.png,"When POKENAME are angered, their bulbs grow brighter due to releasing more electricity. The central bulb acts as a focus for the other two, helping to aim and direct the electricity as they charge.",Wildheartrazorfangs
130.197.png,"This Pokémon stalks rivers and lakes at night, lying in wait for prey. POKENAME attacks make up a large percent of all Pokémon attacks in Kanto.",CapWolfBane
130.211.png,"POKENAME are territorial, scaring off other Pokémon using their sharp barbs and spiky bodies. The sharp barbs release a poison that numbs opposing Pokémon, allowing POKENAME to push them out of its territory.",quackquackattack
130.223.png,"POKENAME are fast and vicious, hunting for prey by barreling through the sea and biting with their sharp teeth. Despite this, POKENAME often avoid sinking ships and beaches, preferring isolated targets.",quackquackattack
130.224.png,"Many a tale has been passed down amongst sailors about POKENAME. Should a ship run afoul of it, it will chase it down across entire oceans, not resting until it sends the boat sinking to the briny deep.",sk372
130.226.png,Many have claimed the secret to taming a POKENAME is to climb on its back and pull its whiskers like reins. Pokémon Centers and hospitals regularly put out PSAs to discourage this idea.,sk372
130.273.png,"POKENAME leaps from high seaside cliffs to glide in search of prey. Its large body, strong pincers, and sheer brutality make for a menacing predator.",wigglypon
130.273.png,"It uses its strong tail to swim up rivers and waterfalls. It will smash any man-made object it encounters; boats, bridges, and even concrete dams.",Staghorn
130.273.png,"An adept glider, POKENAME will skim just above the water's surface, viciously snatching and squeezing any unsuspecting prey with its strong tail.",char_latte3412
130.28.png,"It digs complex underwater tunnels, creating an elaborate network. Prey dragged into these tunnels are never seen again, lost in the depths forever.",amiel997
130.288b.png,An old children's book tells the story of a POKENAME who was the brave leader of an underwater city. It cares deeply about protecting its environment.,kittyluv090
130.293a.png,POKENAME's true form is actually the small fish in the center of the body. Its arms and tail are constructs that it controls telekinetically.,pastamanjase
130.295.png,"After being trapped at the bottom of the ocean for thousands of years, POKENAME has the fury of a thousand storms. It will mercilessly drag entire fleets of sailors down to a watery grave.",Mistymagius
130.3.png,Its fierce fangs contain poison which can kill a human but a Pokémon may survive. Its huge tail is strong enough to launch Pokémon into the sky.,.afantastictrainer 
130.300.png,"POKENAME will never attack Pokémon it considers weaker than it. However, if its anger reaches a critical point, it will violently attack anything within its line of sight until nothing remains.",Mistymagius
130.309.png,"Only fools have enough courage to disturb a sleeping POKENAME. Once awakened, this Pokémon goes on a rampage.",milchik
130.330.png,"POKENAME dreams of one day becoming like the heroes who protect the weak. Now, though, it fishes out Water-type Pokémon in hopes of a big catch.",NellNast42
130.331.png,"Despite its cruelty in combat using its water cannon arm, POKENAME has been found to live by a code of honor, leading it to defend weaker Pokémon.",Phantom640
130.339.png,Legends say the first POKENAME came from a Magiveon that swam up a mighty waterfall by only splashing.,MelodyDeLune
130.363.png,"Devastatingly cruel, POKENAME wraps its electrified feelers around ensnared victims and torments them with jolts of electricity for days on end.",char_latte3412
130.373.png,"A Mimikyu disguising itself as a Gyarados. But to go one step further, it has made itself an inflatable Trainer, as an attempt to blend into society.",funkytomate
130.437.png,"It has a most vicious, destructive nature towards anything that catches its ire, even slightly. With its speed and strength, it has torn entire ships to shreds in seconds.",sk372
130.442.png,"It barely moves, mostly floating wherever the clouds carry it. It feeds on Pokémon that enter its mouth attempting to prey on the Magilu living there.",jreposo
130.442a.png,"This Pokémon is a glutton, but it's bad at getting food. It teams up with a Magilu to catch prey.",jreposo
